job_id,basic_requirement,professional_skill,professional_quality,job_name,job_name
3551,2,2,4,技术支持工程师,技术支持工程师
3552,0,15,1,Java,Java
3553,0,15,1,Java,Java
3554,2,7,1,软件测试,软件测试
3555,0,11,0,前端开发,前端开发
3556,0,11,1,Java,Java
3557,2,14,0,C/C++,C/C++
3558,2,3,0,软件测试,软件测试
3559,2,3,2,技术支持工程师,技术支持工程师
3560,0,0,0,硬件测试,硬件测试
3561,2,7,0,科研人员,科研人员
3562,0,4,5,实施工程师,实施工程师
3563,2,10,0,C/C++,C/C++
3564,2,4,3,测试工程师,测试工程师
3565,0,7,0,C/C++,C/C++
3566,0,12,0,前端开发,前端开发
3567,2,0,0,科研人员,科研人员
3568,0,21,3,Java,Java
3569,0,1,4,软件测试,软件测试
3570,0,1,0,科研人员,科研人员
3571,0,0,0,科研人员,科研人员
3572,2,14,6,前端开发,前端开发
3573,0,2,0,技术支持工程师,技术支持工程师
3574,0,0,0,C/C++,C/C++
3575,0,13,0,C/C++,C/C++
3576,2,3,5,软件测试,软件测试
3577,2,1,4,测试工程师,测试工程师
3578,1,5,2,实施工程师,实施工程师
3579,0,11,4,前端开发,前端开发
3580,0,10,1,Java,Java
3581,0,0,0,科研人员,科研人员
3582,2,4,2,测试工程师,测试工程师
3583,0,3,0,技术支持工程师,技术支持工程师
3584,2,5,7,测试工程师,测试工程师
3585,2,2,5,实施工程师,实施工程师
3586,5,7,0,C/C++,C/C++
3587,0,1,0,硬件测试,硬件测试
3588,2,5,0,测试工程师,测试工程师
3589,2,4,5,科研人员,科研人员
3590,0,2,0,实施工程师,实施工程师
3591,2,2,0,测试工程师,测试工程师
3592,0,17,0,Java,Java
3593,0,14,0,Java,Java
3594,0,3,0,软件测试,软件测试
3595,2,3,4,技术支持工程师,技术支持工程师
3596,0,6,0,实施工程师,实施工程师
3597,0,13,4,Java,Java
3598,2,4,2,实施工程师,实施工程师
3599,0,15,1,Java,Java
3600,0,1,3,硬件测试,硬件测试
3601,2,3,3,测试工程师,测试工程师
3602,0,3,0,C/C++,C/C++
3603,0,0,0,前端开发,前端开发
3604,2,3,3,科研人员,科研人员
3605,2,7,4,C/C++,C/C++
3606,0,20,4,Java,Java
3607,0,14,0,Java,Java
3608,2,3,6,测试工程师,测试工程师
3609,0,0,0,Java,Java
3610,0,2,2,测试工程师,测试工程师
3611,0,0,0,测试工程师,测试工程师
3612,2,0,0,科研人员,科研人员
3613,2,6,3,Java,Java
3614,0,1,0,技术支持工程师,技术支持工程师
3615,2,0,0,科研人员,科研人员
3616,0,3,0,C/C++,C/C++
3617,0,5,4,软件测试,软件测试
3618,0,0,0,测试工程师,测试工程师
3619,2,2,0,科研人员,科研人员
3620,0,3,0,实施工程师,实施工程师
3621,0,3,5,测试工程师,测试工程师
3622,0,1,0,硬件测试,硬件测试
3623,2,4,0,实施工程师,实施工程师
3624,2,2,4,科研人员,科研人员
3625,0,4,0,硬件测试,硬件测试
3626,0,19,5,C/C++,C/C++
3627,0,16,4,前端开发,前端开发
3628,0,5,0,硬件测试,硬件测试
3629,0,3,0,实施工程师,实施工程师
3630,2,16,3,前端开发,前端开发
3631,0,0,0,实施工程师,实施工程师
3632,0,0,0,测试工程师,测试工程师
3633,3,5,1,技术支持工程师,技术支持工程师
3634,2,0,0,软件测试,软件测试
3635,2,13,5,软件测试,软件测试
3636,0,0,0,软件测试,软件测试
3637,0,0,0,软件测试,软件测试
3638,0,3,5,技术支持工程师,技术支持工程师
3639,0,22,0,Java,Java
3640,2,1,0,科研人员,科研人员
3641,0,0,0,技术支持工程师,技术支持工程师
3642,0,4,5,实施工程师,实施工程师
3643,2,0,0,科研人员,科研人员
3644,2,3,9,实施工程师,实施工程师
3645,2,5,2,技术支持工程师,技术支持工程师
3646,0,2,0,硬件测试,硬件测试
3647,2,3,4,硬件测试,硬件测试
3648,2,9,4,C/C++,C/C++
3649,0,12,0,Java,Java
3650,0,3,0,实施工程师,实施工程师
3651,0,7,0,C/C++,C/C++
3652,2,1,3,技术支持工程师,技术支持工程师
3653,1,2,2,科研人员,科研人员
3654,0,2,2,科研人员,科研人员
3655,0,0,0,实施工程师,实施工程师
3656,2,0,0,科研人员,科研人员
3657,0,0,0,Java,Java
3658,0,2,2,测试工程师,测试工程师
3659,0,16,0,前端开发,前端开发
3660,0,0,0,测试工程师,测试工程师
3661,2,16,0,技术支持工程师,技术支持工程师
3662,2,2,4,测试工程师,测试工程师
3663,2,2,1,科研人员,科研人员
3664,0,3,0,科研人员,科研人员
3665,2,3,2,技术支持工程师,技术支持工程师
3666,0,15,2,前端开发,前端开发
3667,2,6,6,C/C++,C/C++
3668,2,2,4,技术支持工程师,技术支持工程师
3669,0,0,0,测试工程师,测试工程师
3670,2,13,1,软件测试,软件测试
3671,0,1,2,实施工程师,实施工程师
3672,0,2,0,技术支持工程师,技术支持工程师
3673,0,0,0,测试工程师,测试工程师
3674,0,8,0,Java,Java
3675,2,0,2,测试工程师,测试工程师
3676,0,5,1,软件测试,软件测试
3677,0,2,0,软件测试,软件测试
3678,4,0,0,Java,Java
3679,0,4,0,实施工程师,实施工程师
3680,2,1,9,科研人员,科研人员
3681,0,0,0,Java,Java
3682,0,5,7,测试工程师,测试工程师
3683,2,2,3,科研人员,科研人员
3684,2,0,0,科研人员,科研人员
3685,0,2,0,测试工程师,测试工程师
3686,0,2,0,测试工程师,测试工程师
3687,0,3,12,实施工程师,实施工程师
3688,0,3,0,技术支持工程师,技术支持工程师
3689,0,5,0,硬件测试,硬件测试
3690,2,3,7,技术支持工程师,技术支持工程师
3691,0,0,0,Java,Java
3692,0,16,1,Java,Java
3693,0,0,0,C/C++,C/C++
3694,2,1,0,科研人员,科研人员
3695,2,1,0,测试工程师,测试工程师
3696,2,4,3,技术支持工程师,技术支持工程师
3697,0,15,3,C/C++,C/C++
3698,0,0,3,技术支持工程师,技术支持工程师
3699,2,2,3,技术支持工程师,技术支持工程师
3700,2,1,1,科研人员,科研人员
3701,2,3,3,实施工程师,实施工程师
3702,2,1,0,测试工程师,测试工程师
3703,2,9,0,测试工程师,测试工程师
3704,0,0,0,实施工程师,实施工程师
3705,0,5,0,硬件测试,硬件测试
3706,0,0,0,软件测试,软件测试
3707,3,2,0,测试工程师,测试工程师
3708,0,5,1,软件测试,软件测试
3709,4,2,3,科研人员,科研人员
3710,2,5,0,软件测试,软件测试
3711,2,16,8,C/C++,C/C++
3712,0,4,0,测试工程师,测试工程师
3713,0,7,2,C/C++,C/C++
3714,2,1,0,测试工程师,测试工程师
3715,0,1,0,技术支持工程师,技术支持工程师
3716,2,14,2,实施工程师,实施工程师
3717,2,21,6,Java,Java
3718,2,0,0,科研人员,科研人员
3719,2,11,4,C/C++,C/C++
3720,0,0,0,C/C++,C/C++
3721,0,4,0,软件测试,软件测试
3722,0,3,7,实施工程师,实施工程师
3723,0,5,1,软件测试,软件测试
3724,2,11,0,Java,Java
3725,2,4,2,测试工程师,测试工程师
3726,0,2,0,前端开发,前端开发
3727,2,3,1,科研人员,科研人员
3728,0,1,0,C/C++,C/C++
3729,0,2,0,前端开发,前端开发
3730,2,1,2,技术支持工程师,技术支持工程师
3731,0,5,0,Java,Java
3732,2,1,0,软件测试,软件测试
3733,0,2,0,Java,Java
3734,0,4,4,C/C++,C/C++
3735,2,8,6,测试工程师,测试工程师
3736,2,9,0,C/C++,C/C++
3737,3,0,3,实施工程师,实施工程师
3738,0,3,0,测试工程师,测试工程师
3739,2,2,0,实施工程师,实施工程师
3740,0,15,3,Java,Java
3741,0,1,0,实施工程师,实施工程师
3742,4,2,3,科研人员,科研人员
3743,0,2,4,硬件测试,硬件测试
3744,0,0,0,前端开发,前端开发
3745,0,3,0,实施工程师,实施工程师
3746,2,10,0,C/C++,C/C++
3747,2,4,0,技术支持工程师,技术支持工程师
3748,2,3,1,硬件测试,硬件测试
3749,2,1,0,科研人员,科研人员
3750,2,6,2,C/C++,C/C++
3751,2,0,0,前端开发,前端开发
3752,2,1,4,C/C++,C/C++
3753,0,0,0,硬件测试,硬件测试
3754,0,5,1,测试工程师,测试工程师
3755,2,0,0,科研人员,科研人员
3756,2,2,0,测试工程师,测试工程师
3757,0,5,0,Java,Java
3758,0,12,1,Java,Java
3759,2,13,0,Java,Java
3760,2,11,2,C/C++,C/C++
3761,2,9,1,C/C++,C/C++
3762,4,20,0,Java,Java
3763,2,1,0,科研人员,科研人员
3764,2,1,0,软件测试,软件测试
3765,4,1,0,科研人员,科研人员
3766,2,4,7,实施工程师,实施工程师
3767,2,4,2,测试工程师,测试工程师
3768,0,0,0,技术支持工程师,技术支持工程师
3769,0,5,0,硬件测试,硬件测试
3770,0,0,0,科研人员,科研人员
3771,2,8,10,实施工程师,实施工程师
3772,2,5,0,软件测试,软件测试
3773,0,5,0,Java,Java
3774,0,3,0,技术支持工程师,技术支持工程师
3775,0,2,0,技术支持工程师,技术支持工程师
3776,0,2,0,软件测试,软件测试
3777,2,3,2,技术支持工程师,技术支持工程师
3778,0,5,0,硬件测试,硬件测试
3779,2,9,1,C/C++,C/C++
3780,0,3,0,技术支持工程师,技术支持工程师
3781,2,0,1,科研人员,科研人员
3782,0,0,0,C/C++,C/C++
3783,2,3,3,实施工程师,实施工程师
3784,2,11,0,前端开发,前端开发
3785,0,4,0,测试工程师,测试工程师
3786,2,16,6,实施工程师,实施工程师
3787,0,2,0,实施工程师,实施工程师
3788,0,9,2,C/C++,C/C++
3789,0,0,0,技术支持工程师,技术支持工程师
3790,2,0,0,科研人员,科研人员
3791,0,0,0,前端开发,前端开发
3792,2,6,2,测试工程师,测试工程师
3793,2,20,3,C/C++,C/C++
3794,2,8,3,软件测试,软件测试
3795,0,7,0,Java,Java
3796,0,0,0,技术支持工程师,技术支持工程师
3797,2,9,0,软件测试,软件测试
3798,0,0,0,科研人员,科研人员
3799,2,17,4,测试工程师,测试工程师
3800,0,3,0,技术支持工程师,技术支持工程师
3801,0,5,0,硬件测试,硬件测试
3802,0,0,0,科研人员,科研人员
3803,0,2,0,Java,Java
3804,4,2,4,技术支持工程师,技术支持工程师
3805,0,0,0,技术支持工程师,技术支持工程师
3806,0,8,0,Java,Java
3807,0,5,0,硬件测试,硬件测试
3808,2,1,0,软件测试,软件测试
3809,0,0,0,科研人员,科研人员
3810,2,11,0,Java,Java
3811,0,15,3,Java,Java
3812,2,16,0,测试工程师,测试工程师
3813,2,10,9,C/C++,C/C++
3814,2,2,1,技术支持工程师,技术支持工程师
3815,2,19,6,Java,Java
3816,0,5,1,测试工程师,测试工程师
3817,0,2,2,科研人员,科研人员
3818,0,4,0,实施工程师,实施工程师
3819,0,11,3,实施工程师,实施工程师
3820,2,2,0,科研人员,科研人员
3821,0,0,0,技术支持工程师,技术支持工程师
3822,0,5,1,测试工程师,测试工程师
3823,2,9,3,实施工程师,实施工程师
3824,2,2,0,硬件测试,硬件测试
3825,2,1,1,科研人员,科研人员
3826,1,0,0,硬件测试,硬件测试
3827,0,1,4,测试工程师,测试工程师
3828,2,1,0,硬件测试,硬件测试
3829,0,0,0,Java,Java
3830,0,0,0,实施工程师,实施工程师
3831,2,1,0,软件测试,软件测试
3832,0,4,0,Java,Java
3833,2,1,0,测试工程师,测试工程师
3834,3,2,2,技术支持工程师,技术支持工程师
3835,0,11,4,C/C++,C/C++
3836,0,3,4,科研人员,科研人员
3837,0,0,0,软件测试,软件测试
3838,0,0,0,测试工程师,测试工程师
3839,2,31,6,Java,Java
3840,2,25,8,Java,Java
3841,0,0,0,技术支持工程师,技术支持工程师
3842,0,0,0,软件测试,软件测试
3843,0,0,0,技术支持工程师,技术支持工程师
3844,0,3,5,科研人员,科研人员
3845,3,2,4,硬件测试,硬件测试
3846,0,8,1,测试工程师,测试工程师
3847,0,0,0,实施工程师,实施工程师
3848,0,3,0,技术支持工程师,技术支持工程师
3849,0,1,0,测试工程师,测试工程师
3850,2,19,8,Java,Java
3851,2,3,3,实施工程师,实施工程师
3852,2,0,0,C/C++,C/C++
3853,2,5,3,实施工程师,实施工程师
3854,0,9,0,Java,Java
3855,0,0,0,实施工程师,实施工程师
3856,2,1,1,科研人员,科研人员
3857,0,15,1,Java,Java
3858,0,1,2,技术支持工程师,技术支持工程师
3859,0,11,2,前端开发,前端开发
3860,0,17,0,Java,Java
3861,0,4,0,实施工程师,实施工程师
3862,2,13,2,C/C++,C/C++
3863,3,12,0,前端开发,前端开发
3864,0,8,1,前端开发,前端开发
3865,2,1,7,技术支持工程师,技术支持工程师
3866,2,2,4,科研人员,科研人员
3867,0,0,0,硬件测试,硬件测试
3868,6,4,6,硬件测试,硬件测试
3869,2,12,8,软件测试,软件测试
3870,2,1,0,软件测试,软件测试
3871,2,6,6,Java,Java
3872,2,2,0,科研人员,科研人员
3873,3,21,2,Java,Java
3874,2,8,1,C/C++,C/C++
3875,2,4,4,技术支持工程师,技术支持工程师
3876,2,0,1,科研人员,科研人员
3877,0,0,0,实施工程师,实施工程师
3878,0,0,0,测试工程师,测试工程师
3879,0,4,0,实施工程师,实施工程师
3880,2,23,0,实施工程师,实施工程师
3881,2,9,1,硬件测试,硬件测试
3882,2,0,0,实施工程师,实施工程师
3883,2,16,3,前端开发,前端开发
3884,2,3,2,测试工程师,测试工程师
3885,2,12,2,实施工程师,实施工程师
3886,0,16,1,Java,Java
3887,2,1,0,测试工程师,测试工程师
3888,0,9,2,C/C++,C/C++
3889,4,8,8,实施工程师,实施工程师
3890,2,2,0,实施工程师,实施工程师
3891,2,27,1,前端开发,前端开发
3892,0,4,0,测试工程师,测试工程师
3893,0,3,0,实施工程师,实施工程师
3894,0,1,4,技术支持工程师,技术支持工程师
3895,0,2,0,C/C++,C/C++
3896,2,7,0,测试工程师,测试工程师
3897,0,4,0,C/C++,C/C++
3898,1,1,4,软件测试,软件测试
3899,2,0,0,科研人员,科研人员
3900,0,17,0,Java,Java
3901,0,3,3,硬件测试,硬件测试
3902,0,0,0,实施工程师,实施工程师
3903,2,2,0,测试工程师,测试工程师
3904,0,1,0,硬件测试,硬件测试
3905,0,1,0,技术支持工程师,技术支持工程师
3906,2,14,3,实施工程师,实施工程师
3907,0,2,0,测试工程师,测试工程师
3908,2,1,0,测试工程师,测试工程师
3909,0,6,5,硬件测试,硬件测试
3910,0,0,2,技术支持工程师,技术支持工程师
3911,4,1,2,实施工程师,实施工程师
3912,6,1,2,科研人员,科研人员
3913,4,1,1,科研人员,科研人员
3914,0,3,7,硬件测试,硬件测试
3915,2,2,5,实施工程师,实施工程师
3916,0,0,0,科研人员,科研人员
3917,0,2,2,硬件测试,硬件测试
3918,0,0,0,科研人员,科研人员
3919,0,8,1,前端开发,前端开发
3920,0,10,6,Java,Java
3921,2,23,3,前端开发,前端开发
3922,0,1,0,硬件测试,硬件测试
3923,2,1,0,科研人员,科研人员
3924,0,0,0,实施工程师,实施工程师
3925,2,2,2,硬件测试,硬件测试
3926,2,1,0,测试工程师,测试工程师
3927,2,1,0,科研人员,科研人员
3928,0,0,0,前端开发,前端开发
3929,2,13,0,Java,Java
3930,0,3,0,实施工程师,实施工程师
3931,0,0,0,技术支持工程师,技术支持工程师
3932,0,2,0,软件测试,软件测试
3933,0,0,0,测试工程师,测试工程师
3934,0,0,0,科研人员,科研人员
3935,2,1,1,科研人员,科研人员
3936,2,3,6,测试工程师,测试工程师
3937,2,10,7,科研人员,科研人员
3938,0,2,0,科研人员,科研人员
3939,2,21,6,Java,Java
3940,0,21,0,Java,Java
3941,2,7,4,Java,Java
3942,2,10,0,Java,Java
3943,2,0,4,科研人员,科研人员
3944,0,5,0,C/C++,C/C++
3945,0,2,0,硬件测试,硬件测试
3946,0,0,0,科研人员,科研人员
3947,2,2,5,技术支持工程师,技术支持工程师
3948,0,13,2,C/C++,C/C++
3949,4,2,4,实施工程师,实施工程师
3950,0,0,0,C/C++,C/C++
3951,0,0,0,测试工程师,测试工程师
3952,0,0,0,Java,Java
3953,0,3,0,技术支持工程师,技术支持工程师
3954,0,13,2,Java,Java
3955,2,15,0,技术支持工程师,技术支持工程师
3956,2,4,2,测试工程师,测试工程师
3957,0,12,1,Java,Java
3958,0,5,0,硬件测试,硬件测试
3959,0,5,2,测试工程师,测试工程师
3960,2,2,6,技术支持工程师,技术支持工程师
3961,3,2,0,软件测试,软件测试
3962,1,4,0,C/C++,C/C++
3963,0,8,3,技术支持工程师,技术支持工程师
3964,2,1,0,技术支持工程师,技术支持工程师
3965,0,5,3,测试工程师,测试工程师
3966,0,1,0,科研人员,科研人员
3967,0,5,0,硬件测试,硬件测试
3968,0,0,0,技术支持工程师,技术支持工程师
3969,0,0,0,技术支持工程师,技术支持工程师
3970,2,4,5,科研人员,科研人员
3971,2,4,5,科研人员,科研人员
3972,0,0,0,技术支持工程师,技术支持工程师
3973,0,1,0,实施工程师,实施工程师
3974,0,12,0,C/C++,C/C++
3975,2,20,6,前端开发,前端开发
3976,0,0,0,科研人员,科研人员
3977,0,7,2,C/C++,C/C++
3978,0,0,0,技术支持工程师,技术支持工程师
3979,0,3,0,技术支持工程师,技术支持工程师
3980,0,7,4,软件测试,软件测试
3981,0,0,0,科研人员,科研人员
3982,0,1,0,实施工程师,实施工程师
3983,2,4,6,实施工程师,实施工程师
3984,0,1,0,科研人员,科研人员
3985,0,5,1,软件测试,软件测试
3986,0,1,0,测试工程师,测试工程师
3987,2,1,0,软件测试,软件测试
3988,2,4,2,测试工程师,测试工程师
3989,0,0,0,前端开发,前端开发
3990,0,0,0,技术支持工程师,技术支持工程师
3991,2,1,0,软件测试,软件测试
3992,2,5,7,测试工程师,测试工程师
3993,2,7,4,测试工程师,测试工程师
3994,2,17,7,前端开发,前端开发
3995,2,1,0,软件测试,软件测试
3996,2,4,0,C/C++,C/C++
3997,0,3,0,实施工程师,实施工程师
3998,0,1,0,技术支持工程师,技术支持工程师
3999,2,3,6,硬件测试,硬件测试
4000,2,1,0,技术支持工程师,技术支持工程师
4001,2,8,2,C/C++,C/C++
4002,4,9,7,科研人员,科研人员
4003,2,6,2,C/C++,C/C++
4004,2,1,2,科研人员,科研人员
4005,2,10,0,C/C++,C/C++
4006,0,0,0,Java,Java
4007,0,0,0,测试工程师,测试工程师
4008,0,5,1,测试工程师,测试工程师
4009,2,1,0,科研人员,科研人员
4010,0,8,0,C/C++,C/C++
4011,0,5,1,测试工程师,测试工程师
4012,2,3,9,实施工程师,实施工程师
4013,0,0,0,技术支持工程师,技术支持工程师
4014,2,4,4,科研人员,科研人员
4015,0,0,0,科研人员,科研人员
4016,0,4,0,测试工程师,测试工程师
4017,0,1,0,Java,Java
4018,0,16,0,Java,Java
4019,2,8,5,技术支持工程师,技术支持工程师
4020,2,2,1,实施工程师,实施工程师
4021,2,1,0,测试工程师,测试工程师
4022,0,4,0,前端开发,前端开发
4023,2,2,3,科研人员,科研人员
4024,0,10,0,C/C++,C/C++
4025,6,1,2,科研人员,科研人员
4026,2,3,5,C/C++,C/C++
4027,2,3,3,实施工程师,实施工程师
4028,0,0,0,C/C++,C/C++
4029,2,4,5,实施工程师,实施工程师
4030,2,1,0,软件测试,软件测试
4031,2,2,0,测试工程师,测试工程师
4032,0,13,0,C/C++,C/C++
4033,0,5,1,技术支持工程师,技术支持工程师
4034,6,8,0,C/C++,C/C++
4035,0,5,0,硬件测试,硬件测试
4036,0,0,0,科研人员,科研人员
4037,0,0,0,前端开发,前端开发
4038,0,0,0,技术支持工程师,技术支持工程师
4039,2,2,0,科研人员,科研人员
4040,2,9,2,C/C++,C/C++
4041,2,9,7,实施工程师,实施工程师
4042,2,6,0,科研人员,科研人员
4043,0,2,0,C/C++,C/C++
4044,2,1,0,测试工程师,测试工程师
4045,2,12,2,Java,Java
4046,4,3,1,科研人员,科研人员
4047,0,6,0,C/C++,C/C++
4048,2,0,0,科研人员,科研人员
4049,0,0,0,实施工程师,实施工程师
4050,4,3,2,科研人员,科研人员
4051,0,12,2,C/C++,C/C++
4052,0,14,0,Java,Java
4053,0,9,2,软件测试,软件测试
4054,0,2,0,测试工程师,测试工程师
4055,0,1,2,技术支持工程师,技术支持工程师
4056,0,7,2,C/C++,C/C++
4057,2,0,2,科研人员,科研人员
4058,0,0,0,测试工程师,测试工程师
4059,0,0,0,测试工程师,测试工程师
4060,0,21,0,Java,Java
4061,0,0,0,测试工程师,测试工程师
4062,2,4,5,硬件测试,硬件测试
4063,2,10,0,Java,Java
4064,0,5,1,测试工程师,测试工程师
4065,0,5,0,测试工程师,测试工程师
4066,2,8,0,C/C++,C/C++
4067,2,15,4,Java,Java
4068,3,2,3,技术支持工程师,技术支持工程师
4069,2,1,0,技术支持工程师,技术支持工程师
4070,0,0,0,测试工程师,测试工程师
4071,0,7,4,软件测试,软件测试
4072,0,2,0,技术支持工程师,技术支持工程师
4073,0,1,0,技术支持工程师,技术支持工程师
4074,2,2,2,技术支持工程师,技术支持工程师
4075,3,0,9,技术支持工程师,技术支持工程师
4076,2,2,3,科研人员,科研人员
4077,2,11,3,C/C++,C/C++
4078,2,5,0,软件测试,软件测试
4079,0,13,0,Java,Java
4080,2,9,4,C/C++,C/C++
4081,0,0,0,C/C++,C/C++
4082,2,11,2,Java,Java
4083,2,1,0,测试工程师,测试工程师
4084,2,5,1,科研人员,科研人员
4085,2,3,3,技术支持工程师,技术支持工程师
4086,0,34,0,前端开发,前端开发
4087,2,1,0,测试工程师,测试工程师
4088,0,0,0,科研人员,科研人员
4089,2,0,0,科研人员,科研人员
4090,0,0,0,测试工程师,测试工程师
4091,0,0,0,科研人员,科研人员
4092,4,1,4,科研人员,科研人员
4093,0,7,4,软件测试,软件测试
4094,0,5,0,实施工程师,实施工程师
4095,0,3,0,技术支持工程师,技术支持工程师
4096,2,16,4,C/C++,C/C++
4097,2,9,5,C/C++,C/C++
4098,0,7,4,软件测试,软件测试
4099,2,9,2,C/C++,C/C++
4100,0,7,2,C/C++,C/C++
4101,0,2,0,硬件测试,硬件测试
4102,2,14,4,前端开发,前端开发
4103,2,1,0,软件测试,软件测试
4104,2,4,7,技术支持工程师,技术支持工程师
4105,2,1,0,实施工程师,实施工程师
4106,0,1,0,硬件测试,硬件测试
4107,2,3,4,测试工程师,测试工程师
4108,2,7,0,软件测试,软件测试
4109,2,4,2,测试工程师,测试工程师
4110,2,0,0,实施工程师,实施工程师
4111,0,3,0,技术支持工程师,技术支持工程师
4112,0,0,0,科研人员,科研人员
4113,2,6,4,科研人员,科研人员
4114,0,0,0,Java,Java
4115,0,13,7,Java,Java
4116,0,0,0,科研人员,科研人员
4117,2,15,4,前端开发,前端开发
4118,2,19,3,前端开发,前端开发
4119,1,1,6,软件测试,软件测试
4120,0,3,3,硬件测试,硬件测试
4121,0,1,0,实施工程师,实施工程师
4122,9,0,2,科研人员,科研人员
4123,2,4,0,科研人员,科研人员
4124,2,15,4,C/C++,C/C++
4125,2,2,4,科研人员,科研人员
4126,0,0,0,前端开发,前端开发
4127,0,1,0,技术支持工程师,技术支持工程师
4128,0,6,9,测试工程师,测试工程师
4129,0,8,1,前端开发,前端开发
4130,0,5,0,硬件测试,硬件测试
4131,0,0,0,前端开发,前端开发
4132,2,14,7,Java,Java
4133,0,5,1,测试工程师,测试工程师
4134,2,7,6,实施工程师,实施工程师
4135,0,10,0,Java,Java
4136,0,0,0,测试工程师,测试工程师
4137,0,0,0,科研人员,科研人员
4138,0,13,0,Java,Java
4139,2,0,6,技术支持工程师,技术支持工程师
4140,0,3,3,实施工程师,实施工程师
4141,2,17,0,前端开发,前端开发
4142,2,6,0,实施工程师,实施工程师
4143,2,19,0,Java,Java
4144,0,0,0,技术支持工程师,技术支持工程师
4145,2,11,2,软件测试,软件测试
4146,2,1,2,科研人员,科研人员
4147,2,1,0,测试工程师,测试工程师
4148,0,8,1,前端开发,前端开发
4149,2,12,0,Java,Java
4150,3,3,4,技术支持工程师,技术支持工程师
4151,2,6,2,测试工程师,测试工程师
4152,0,3,0,C/C++,C/C++
4153,2,1,0,软件测试,软件测试
4154,0,1,0,技术支持工程师,技术支持工程师
4155,0,0,0,Java,Java
4156,0,9,2,前端开发,前端开发
4157,0,9,2,C/C++,C/C++
4158,0,3,0,技术支持工程师,技术支持工程师
4159,4,17,0,C/C++,C/C++
4160,2,5,0,C/C++,C/C++
4161,0,0,0,实施工程师,实施工程师
4162,1,7,1,实施工程师,实施工程师
4163,0,1,0,技术支持工程师,技术支持工程师
4164,2,1,2,技术支持工程师,技术支持工程师
4165,2,8,0,Java,Java
4166,2,3,0,科研人员,科研人员
4167,2,1,0,软件测试,软件测试
4168,0,3,1,前端开发,前端开发
4169,0,2,0,测试工程师,测试工程师
4170,1,1,0,技术支持工程师,技术支持工程师
4171,2,3,4,硬件测试,硬件测试
4172,0,1,0,实施工程师,实施工程师
4173,2,1,0,软件测试,软件测试
4174,0,0,0,实施工程师,实施工程师
4175,4,8,2,实施工程师,实施工程师
4176,0,5,1,测试工程师,测试工程师
4177,2,1,0,测试工程师,测试工程师
4178,0,5,0,Java,Java
4179,0,9,0,C/C++,C/C++
4180,0,2,0,Java,Java
4181,0,1,0,测试工程师,测试工程师
4182,0,9,1,前端开发,前端开发
4183,2,14,0,C/C++,C/C++
4184,2,2,0,硬件测试,硬件测试
4185,0,0,0,软件测试,软件测试
4186,0,22,0,Java,Java
4187,2,1,0,硬件测试,硬件测试
4188,2,25,9,C/C++,C/C++
4189,0,2,0,C/C++,C/C++
4190,0,2,0,软件测试,软件测试
4191,0,0,0,C/C++,C/C++
4192,0,2,0,测试工程师,测试工程师
4193,2,21,4,Java,Java
4194,2,1,2,实施工程师,实施工程师
4195,2,5,0,硬件测试,硬件测试
4196,2,2,7,科研人员,科研人员
4197,1,1,4,科研人员,科研人员
4198,2,10,7,科研人员,科研人员
4199,0,10,4,C/C++,C/C++
4200,0,2,2,硬件测试,硬件测试
4201,2,4,3,技术支持工程师,技术支持工程师
4202,0,11,10,测试工程师,测试工程师
4203,2,4,5,科研人员,科研人员
4204,2,11,0,Java,Java
4205,2,4,2,Java,Java
4206,0,2,4,测试工程师,测试工程师
4207,2,4,2,测试工程师,测试工程师
4208,2,2,0,前端开发,前端开发
4209,0,0,0,软件测试,软件测试
4210,2,10,0,测试工程师,测试工程师
4211,2,6,1,科研人员,科研人员
4212,0,3,0,实施工程师,实施工程师
4213,0,14,0,Java,Java
4214,2,4,3,实施工程师,实施工程师
4215,2,6,3,硬件测试,硬件测试
4216,0,5,1,软件测试,软件测试
4217,2,4,0,技术支持工程师,技术支持工程师
4218,0,3,0,实施工程师,实施工程师
4219,2,2,0,技术支持工程师,技术支持工程师
4220,0,15,0,Java,Java
4221,2,9,2,前端开发,前端开发
4222,0,5,0,硬件测试,硬件测试
4223,0,12,4,软件测试,软件测试
4224,0,7,2,C/C++,C/C++
4225,2,1,2,软件测试,软件测试
4226,2,0,0,科研人员,科研人员
4227,2,11,0,C/C++,C/C++
4228,0,3,5,测试工程师,测试工程师
4229,0,21,0,Java,Java
4230,2,10,7,C/C++,C/C++
4231,2,4,2,Java,Java
4232,0,3,0,实施工程师,实施工程师
4233,0,3,0,实施工程师,实施工程师
4234,0,5,0,硬件测试,硬件测试
4235,0,21,0,Java,Java
4236,0,0,0,技术支持工程师,技术支持工程师
4237,0,3,0,技术支持工程师,技术支持工程师
4238,2,1,0,软件测试,软件测试
4239,0,1,0,科研人员,科研人员
4240,0,16,1,前端开发,前端开发
4241,0,1,0,前端开发,前端开发
4242,0,2,2,C/C++,C/C++
4243,0,1,0,实施工程师,实施工程师
4244,0,0,0,技术支持工程师,技术支持工程师
4245,2,3,1,科研人员,科研人员
4246,2,5,3,硬件测试,硬件测试
4247,0,14,0,Java,Java
4248,0,3,0,技术支持工程师,技术支持工程师
4249,2,9,4,C/C++,C/C++
4250,3,3,6,实施工程师,实施工程师
